"","time","lat","lon","address","site_number","no2","o3","pm25","source","year","month","day","pm_diff"
"673","2023-06-03",32.4871,-97.04825,"Worth Court",99159,NA,NA,12.1245,"PurpleAir",2023,6,3,-13.464
"674","2023-06-04",32.4871,-97.04825,"Worth Court",99159,NA,NA,11.614,"PurpleAir",2023,6,4,-0.510499999999999
"675","2023-06-05",32.4871,-97.04825,"Worth Court",99159,NA,NA,11.6645,"PurpleAir",2023,6,5,0.0504999999999995
"676","2023-06-06",32.4871,-97.04825,"Worth Court",99159,NA,NA,22.3435,"PurpleAir",2023,6,6,10.679
"677","2023-06-07",32.4871,-97.04825,"Worth Court",99159,NA,NA,26.1345,"PurpleAir",2023,6,7,3.791
"678","2023-06-08",32.4871,-97.04825,"Worth Court",99159,NA,NA,18.41,"PurpleAir",2023,6,8,-7.7245
"679","2023-06-09",32.4871,-97.04825,"Worth Court",99159,NA,NA,16.9885,"PurpleAir",2023,6,9,-1.4215
"680","2023-06-10",32.4871,-97.04825,"Worth Court",99159,NA,NA,10.5855,"PurpleAir",2023,6,10,-6.403
"681","2023-06-11",32.4871,-97.04825,"Worth Court",99159,NA,NA,8.2145,"PurpleAir",2023,6,11,-2.371
"682","2023-06-12",32.4871,-97.04825,"Worth Court",99159,NA,NA,9.837,"PurpleAir",2023,6,12,1.6225
"683","2023-06-13",32.4871,-97.04825,"Worth Court",99159,NA,NA,24.8445,"PurpleAir",2023,6,13,15.0075
"684","2023-06-14",32.4871,-97.04825,"Worth Court",99159,NA,NA,36.6675,"PurpleAir",2023,6,14,11.823
"685","2023-06-15",32.4871,-97.04825,"Worth Court",99159,NA,NA,36.903,"PurpleAir",2023,6,15,0.235500000000002
"686","2023-06-16",32.4871,-97.04825,"Worth Court",99159,NA,NA,34.531,"PurpleAir",2023,6,16,-2.372
"687","2023-06-17",32.4871,-97.04825,"Worth Court",99159,NA,NA,26.02,"PurpleAir",2023,6,17,-8.511
"688","2023-06-18",32.4871,-97.04825,"Worth Court",99159,NA,NA,32.4775,"PurpleAir",2023,6,18,6.4575
"689","2023-06-19",32.4871,-97.04825,"Worth Court",99159,NA,NA,22.303,"PurpleAir",2023,6,19,-10.1745
"690","2023-06-20",32.4871,-97.04825,"Worth Court",99159,NA,NA,22.9975,"PurpleAir",2023,6,20,0.694499999999998
"691","2023-06-21",32.4871,-97.04825,"Worth Court",99159,NA,NA,25.6845,"PurpleAir",2023,6,21,2.687
"692","2023-06-22",32.4871,-97.04825,"Worth Court",99159,NA,NA,31.4805,"PurpleAir",2023,6,22,5.796
"693","2023-06-23",32.4871,-97.04825,"Worth Court",99159,NA,NA,27.2435,"PurpleAir",2023,6,23,-4.237
"694","2023-06-24",32.4871,-97.04825,"Worth Court",99159,NA,NA,14.851,"PurpleAir",2023,6,24,-12.3925
"695","2023-06-25",32.4871,-97.04825,"Worth Court",99159,NA,NA,5.385,"PurpleAir",2023,6,25,-9.466
"696","2023-06-26",32.4871,-97.04825,"Worth Court",99159,NA,NA,7.1255,"PurpleAir",2023,6,26,1.7405
"697","2023-06-27",32.4871,-97.04825,"Worth Court",99159,NA,NA,6.618,"PurpleAir",2023,6,27,-0.5075
"698","2023-06-28",32.4871,-97.04825,"Worth Court",99159,NA,NA,6.4645,"PurpleAir",2023,6,28,-0.153500000000001
"699","2023-06-29",32.4871,-97.04825,"Worth Court",99159,NA,NA,10.6,"PurpleAir",2023,6,29,4.1355
"700","2023-06-30",32.4871,-97.04825,"Worth Court",99159,NA,NA,10.096,"PurpleAir",2023,6,30,-0.504
"701","2023-07-01",32.4871,-97.04825,"Worth Court",99159,NA,NA,6.8865,"PurpleAir",2023,7,1,-3.2095
"702","2023-07-02",32.4871,-97.04825,"Worth Court",99159,NA,NA,7.4655,"PurpleAir",2023,7,2,0.579
"703","2023-07-03",32.4871,-97.04825,"Worth Court",99159,NA,NA,10.757,"PurpleAir",2023,7,3,3.2915
"704","2023-07-04",32.4871,-97.04825,"Worth Court",99159,NA,NA,9.4385,"PurpleAir",2023,7,4,-1.3185
"705","2023-07-05",32.4871,-97.04825,"Worth Court",99159,NA,NA,8.846,"PurpleAir",2023,7,5,-0.592499999999999
"706","2023-07-06",32.4871,-97.04825,"Worth Court",99159,NA,NA,4.7725,"PurpleAir",2023,7,6,-4.0735
"707","2023-07-07",32.4871,-97.04825,"Worth Court",99159,NA,NA,3.811,"PurpleAir",2023,7,7,-0.9615
"708","2023-07-08",32.4871,-97.04825,"Worth Court",99159,NA,NA,4.9055,"PurpleAir",2023,7,8,1.0945
"709","2023-07-09",32.4871,-97.04825,"Worth Court",99159,NA,NA,4.946,"PurpleAir",2023,7,9,0.0404999999999998
"710","2023-07-10",32.4871,-97.04825,"Worth Court",99159,NA,NA,6.636,"PurpleAir",2023,7,10,1.69
"711","2023-07-11",32.4871,-97.04825,"Worth Court",99159,NA,NA,7.0075,"PurpleAir",2023,7,11,0.3715
"712","2023-07-12",32.4871,-97.04825,"Worth Court",99159,NA,NA,8.23,"PurpleAir",2023,7,12,1.2225
"713","2023-07-13",32.4871,-97.04825,"Worth Court",99159,NA,NA,6.553,"PurpleAir",2023,7,13,-1.677
"714","2023-07-14",32.4871,-97.04825,"Worth Court",99159,NA,NA,8.025,"PurpleAir",2023,7,14,1.472
"715","2023-07-15",32.4871,-97.04825,"Worth Court",99159,NA,NA,8.827,"PurpleAir",2023,7,15,0.802
"716","2023-07-16",32.4871,-97.04825,"Worth Court",99159,NA,NA,13.096,"PurpleAir",2023,7,16,4.269
"717","2023-07-17",32.4871,-97.04825,"Worth Court",99159,NA,NA,9.9815,"PurpleAir",2023,7,17,-3.1145
"718","2023-07-18",32.4871,-97.04825,"Worth Court",99159,NA,NA,7.0885,"PurpleAir",2023,7,18,-2.893
"719","2023-07-19",32.4871,-97.04825,"Worth Court",99159,NA,NA,6.062,"PurpleAir",2023,7,19,-1.0265
"720","2023-07-20",32.4871,-97.04825,"Worth Court",99159,NA,NA,9.0155,"PurpleAir",2023,7,20,2.9535
"721","2023-07-21",32.4871,-97.04825,"Worth Court",99159,NA,NA,9.1095,"PurpleAir",2023,7,21,0.0940000000000012
"722","2023-07-22",32.4871,-97.04825,"Worth Court",99159,NA,NA,6.1425,"PurpleAir",2023,7,22,-2.967
"723","2023-07-23",32.4871,-97.04825,"Worth Court",99159,NA,NA,13.8105,"PurpleAir",2023,7,23,7.668
"724","2023-07-24",32.4871,-97.04825,"Worth Court",99159,NA,NA,15.818,"PurpleAir",2023,7,24,2.0075
"725","2023-07-25",32.4871,-97.04825,"Worth Court",99159,NA,NA,11.25,"PurpleAir",2023,7,25,-4.568
"726","2023-07-26",32.4871,-97.04825,"Worth Court",99159,NA,NA,12.397,"PurpleAir",2023,7,26,1.147
"727","2023-07-27",32.4871,-97.04825,"Worth Court",99159,NA,NA,11.798,"PurpleAir",2023,7,27,-0.599
"728","2023-07-28",32.4871,-97.04825,"Worth Court",99159,NA,NA,12.9,"PurpleAir",2023,7,28,1.102
"729","2023-07-29",32.4871,-97.04825,"Worth Court",99159,NA,NA,14.13,"PurpleAir",2023,7,29,1.23
"730","2023-07-30",32.4871,-97.04825,"Worth Court",99159,NA,NA,7.741,"PurpleAir",2023,7,30,-6.389
"731","2023-07-31",32.4871,-97.04825,"Worth Court",99159,NA,NA,10.632,"PurpleAir",2023,7,31,2.891
"732","2023-08-01",32.4871,-97.04825,"Worth Court",99159,NA,NA,14.6255,"PurpleAir",2023,8,1,3.9935
"733","2023-08-02",32.4871,-97.04825,"Worth Court",99159,NA,NA,12.665,"PurpleAir",2023,8,2,-1.9605
"734","2023-08-03",32.4871,-97.04825,"Worth Court",99159,NA,NA,9.8595,"PurpleAir",2023,8,3,-2.8055
"735","2023-08-04",32.4871,-97.04825,"Worth Court",99159,NA,NA,5.037,"PurpleAir",2023,8,4,-4.8225
"736","2023-08-05",32.4871,-97.04825,"Worth Court",99159,NA,NA,3.068,"PurpleAir",2023,8,5,-1.969
"737","2023-08-06",32.4871,-97.04825,"Worth Court",99159,NA,NA,3.4685,"PurpleAir",2023,8,6,0.4005
"738","2023-08-07",32.4871,-97.04825,"Worth Court",99159,NA,NA,4.878,"PurpleAir",2023,8,7,1.4095
"739","2023-08-08",32.4871,-97.04825,"Worth Court",99159,NA,NA,6.924,"PurpleAir",2023,8,8,2.046
"740","2023-08-09",32.4871,-97.04825,"Worth Court",99159,NA,NA,6.0755,"PurpleAir",2023,8,9,-0.8485
"741","2023-08-10",32.4871,-97.04825,"Worth Court",99159,NA,NA,9.4145,"PurpleAir",2023,8,10,3.339
"742","2023-08-11",32.4871,-97.04825,"Worth Court",99159,NA,NA,6.9435,"PurpleAir",2023,8,11,-2.471
"743","2023-08-12",32.4871,-97.04825,"Worth Court",99159,NA,NA,5.2495,"PurpleAir",2023,8,12,-1.694
"744","2023-08-13",32.4871,-97.04825,"Worth Court",99159,NA,NA,6.4975,"PurpleAir",2023,8,13,1.248
"745","2023-08-14",32.4871,-97.04825,"Worth Court",99159,NA,NA,6.2945,"PurpleAir",2023,8,14,-0.203
"746","2023-08-15",32.4871,-97.04825,"Worth Court",99159,NA,NA,1.8065,"PurpleAir",2023,8,15,-4.488
"747","2023-08-16",32.4871,-97.04825,"Worth Court",99159,NA,NA,2.9815,"PurpleAir",2023,8,16,1.175
"748","2023-08-17",32.4871,-97.04825,"Worth Court",99159,NA,NA,5.347,"PurpleAir",2023,8,17,2.3655
"749","2023-08-18",32.4871,-97.04825,"Worth Court",99159,NA,NA,6.1495,"PurpleAir",2023,8,18,0.802499999999999
"750","2023-08-19",32.4871,-97.04825,"Worth Court",99159,NA,NA,8.0125,"PurpleAir",2023,8,19,1.863
"751","2023-08-20",32.4871,-97.04825,"Worth Court",99159,NA,NA,12.087,"PurpleAir",2023,8,20,4.0745
"752","2023-08-21",32.4871,-97.04825,"Worth Court",99159,NA,NA,24.2405,"PurpleAir",2023,8,21,12.1535
"753","2023-08-22",32.4871,-97.04825,"Worth Court",99159,NA,NA,20.6545,"PurpleAir",2023,8,22,-3.586
"754","2023-08-23",32.4871,-97.04825,"Worth Court",99159,NA,NA,6.4735,"PurpleAir",2023,8,23,-14.181
"755","2023-08-24",32.4871,-97.04825,"Worth Court",99159,NA,NA,15.0755,"PurpleAir",2023,8,24,8.602
"756","2023-08-25",32.4871,-97.04825,"Worth Court",99159,NA,NA,22.275,"PurpleAir",2023,8,25,7.1995
"757","2023-08-26",32.4871,-97.04825,"Worth Court",99159,NA,NA,19.431,"PurpleAir",2023,8,26,-2.844
"758","2023-08-27",32.4871,-97.04825,"Worth Court",99159,NA,NA,19.365,"PurpleAir",2023,8,27,-0.0660000000000025
"759","2023-08-28",32.4871,-97.04825,"Worth Court",99159,NA,NA,12.8535,"PurpleAir",2023,8,28,-6.5115
"760","2023-08-29",32.4871,-97.04825,"Worth Court",99159,NA,NA,13.0555,"PurpleAir",2023,8,29,0.202
"761","2023-08-30",32.4871,-97.04825,"Worth Court",99159,NA,NA,18.482,"PurpleAir",2023,8,30,5.4265
"762","2023-08-31",32.4871,-97.04825,"Worth Court",99159,NA,NA,29.3275,"PurpleAir",2023,8,31,10.8455
"763","2023-09-01",32.4871,-97.04825,"Worth Court",99159,NA,NA,23.018,"PurpleAir",2023,9,1,-6.3095
"764","2023-09-02",32.4871,-97.04825,"Worth Court",99159,NA,NA,19.2585,"PurpleAir",2023,9,2,-3.7595
"765","2023-09-03",32.4871,-97.04825,"Worth Court",99159,NA,NA,18.0345,"PurpleAir",2023,9,3,-1.224
"766","2023-09-04",32.4871,-97.04825,"Worth Court",99159,NA,NA,15.682,"PurpleAir",2023,9,4,-2.3525
"767","2023-09-05",32.4871,-97.04825,"Worth Court",99159,NA,NA,7.852,"PurpleAir",2023,9,5,-7.83
"768","2023-09-06",32.4871,-97.04825,"Worth Court",99159,NA,NA,6.3375,"PurpleAir",2023,9,6,-1.5145
"769","2023-09-07",32.4871,-97.04825,"Worth Court",99159,NA,NA,8.811,"PurpleAir",2023,9,7,2.4735
"770","2023-09-08",32.4871,-97.04825,"Worth Court",99159,NA,NA,6.355,"PurpleAir",2023,9,8,-2.456
"771","2023-09-09",32.4871,-97.04825,"Worth Court",99159,NA,NA,4.676,"PurpleAir",2023,9,9,-1.679
"772","2023-09-10",32.4871,-97.04825,"Worth Court",99159,NA,NA,25.1365,"PurpleAir",2023,9,10,20.4605
"773","2023-09-11",32.4871,-97.04825,"Worth Court",99159,NA,NA,11.8595,"PurpleAir",2023,9,11,-13.277
"774","2023-09-12",32.4871,-97.04825,"Worth Court",99159,NA,NA,19.386,"PurpleAir",2023,9,12,7.5265
"775","2023-09-13",32.4871,-97.04825,"Worth Court",99159,NA,NA,16.847,"PurpleAir",2023,9,13,-2.539
"776","2023-09-14",32.4871,-97.04825,"Worth Court",99159,NA,NA,21.919,"PurpleAir",2023,9,14,5.072
"777","2023-09-15",32.4871,-97.04825,"Worth Court",99159,NA,NA,24.9105,"PurpleAir",2023,9,15,2.9915
"778","2023-09-16",32.4871,-97.04825,"Worth Court",99159,NA,NA,26.2345,"PurpleAir",2023,9,16,1.324
"779","2023-09-17",32.4871,-97.04825,"Worth Court",99159,NA,NA,23.577,"PurpleAir",2023,9,17,-2.6575
"780","2023-09-18",32.4871,-97.04825,"Worth Court",99159,NA,NA,13.2565,"PurpleAir",2023,9,18,-10.3205
"781","2023-09-19",32.4871,-97.04825,"Worth Court",99159,NA,NA,15.428,"PurpleAir",2023,9,19,2.1715
"782","2023-09-20",32.4871,-97.04825,"Worth Court",99159,NA,NA,14.6675,"PurpleAir",2023,9,20,-0.7605
"783","2023-09-21",32.4871,-97.04825,"Worth Court",99159,NA,NA,9.2545,"PurpleAir",2023,9,21,-5.413
"784","2023-09-22",32.4871,-97.04825,"Worth Court",99159,NA,NA,5.602,"PurpleAir",2023,9,22,-3.6525
"785","2023-09-23",32.4871,-97.04825,"Worth Court",99159,NA,NA,7.1285,"PurpleAir",2023,9,23,1.5265
"786","2023-09-24",32.4871,-97.04825,"Worth Court",99159,NA,NA,5.0725,"PurpleAir",2023,9,24,-2.056
"787","2023-09-25",32.4871,-97.04825,"Worth Court",99159,NA,NA,5.142,"PurpleAir",2023,9,25,0.0695000000000006
"788","2023-09-26",32.4871,-97.04825,"Worth Court",99159,NA,NA,13.741,"PurpleAir",2023,9,26,8.599
"789","2023-09-27",32.4871,-97.04825,"Worth Court",99159,NA,NA,18.1275,"PurpleAir",2023,9,27,4.3865
"790","2023-09-28",32.4871,-97.04825,"Worth Court",99159,NA,NA,16.477,"PurpleAir",2023,9,28,-1.6505
"791","2023-09-29",32.4871,-97.04825,"Worth Court",99159,NA,NA,18.7175,"PurpleAir",2023,9,29,2.2405
"792","2023-09-30",32.4871,-97.04825,"Worth Court",99159,NA,NA,9.5825,"PurpleAir",2023,9,30,-9.135
"793","2023-10-01",32.4871,-97.04825,"Worth Court",99159,NA,NA,10.6015,"PurpleAir",2023,10,1,1.019
"794","2023-10-02",32.4871,-97.04825,"Worth Court",99159,NA,NA,20.1465,"PurpleAir",2023,10,2,9.545
"795","2023-10-03",32.4871,-97.04825,"Worth Court",99159,NA,NA,12.329,"PurpleAir",2023,10,3,-7.8175
"796","2023-10-04",32.4871,-97.04825,"Worth Court",99159,NA,NA,5.3505,"PurpleAir",2023,10,4,-6.9785
"797","2023-10-05",32.4871,-97.04825,"Worth Court",99159,NA,NA,5.933,"PurpleAir",2023,10,5,0.5825
"798","2023-10-06",32.4871,-97.04825,"Worth Court",99159,NA,NA,1.7615,"PurpleAir",2023,10,6,-4.1715
"799","2023-10-07",32.4871,-97.04825,"Worth Court",99159,NA,NA,0.502,"PurpleAir",2023,10,7,-1.2595
"800","2023-10-08",32.4871,-97.04825,"Worth Court",99159,NA,NA,8.475,"PurpleAir",2023,10,8,7.973
"801","2023-10-09",32.4871,-97.04825,"Worth Court",99159,NA,NA,3.1445,"PurpleAir",2023,10,9,-5.3305
"802","2023-10-10",32.4871,-97.04825,"Worth Court",99159,NA,NA,5.5585,"PurpleAir",2023,10,10,2.414
"803","2023-10-11",32.4871,-97.04825,"Worth Court",99159,NA,NA,6.9825,"PurpleAir",2023,10,11,1.424
"804","2023-10-12",32.4871,-97.04825,"Worth Court",99159,NA,NA,9.648,"PurpleAir",2023,10,12,2.6655
"805","2023-10-13",32.4871,-97.04825,"Worth Court",99159,NA,NA,5.552,"PurpleAir",2023,10,13,-4.096
"806","2023-10-14",32.4871,-97.04825,"Worth Court",99159,NA,NA,0.3325,"PurpleAir",2023,10,14,-5.2195
"807","2023-10-15",32.4871,-97.04825,"Worth Court",99159,NA,NA,0.4595,"PurpleAir",2023,10,15,0.127
"808","2023-10-16",32.4871,-97.04825,"Worth Court",99159,NA,NA,1.56,"PurpleAir",2023,10,16,1.1005
"809","2023-10-17",32.4871,-97.04825,"Worth Court",99159,NA,NA,6.3375,"PurpleAir",2023,10,17,4.7775
"810","2023-10-18",32.4871,-97.04825,"Worth Court",99159,NA,NA,2.662,"PurpleAir",2023,10,18,-3.6755
"811","2023-10-19",32.4871,-97.04825,"Worth Court",99159,NA,NA,3.381,"PurpleAir",2023,10,19,0.719
"812","2023-10-20",32.4871,-97.04825,"Worth Court",99159,NA,NA,6.1405,"PurpleAir",2023,10,20,2.7595
"813","2023-10-21",32.4871,-97.04825,"Worth Court",99159,NA,NA,3.3215,"PurpleAir",2023,10,21,-2.819
"814","2023-10-22",32.4871,-97.04825,"Worth Court",99159,NA,NA,4.838,"PurpleAir",2023,10,22,1.5165
"815","2023-10-23",32.4871,-97.04825,"Worth Court",99159,NA,NA,6.738,"PurpleAir",2023,10,23,1.9
"816","2023-10-24",32.4871,-97.04825,"Worth Court",99159,NA,NA,10.8765,"PurpleAir",2023,10,24,4.1385
"817","2023-10-25",32.4871,-97.04825,"Worth Court",99159,NA,NA,10.9745,"PurpleAir",2023,10,25,0.0980000000000008
"818","2023-10-26",32.4871,-97.04825,"Worth Court",99159,NA,NA,6.016,"PurpleAir",2023,10,26,-4.9585
"819","2023-10-27",32.4871,-97.04825,"Worth Court",99159,NA,NA,9.1565,"PurpleAir",2023,10,27,3.1405
"820","2023-10-28",32.4871,-97.04825,"Worth Court",99159,NA,NA,6.841,"PurpleAir",2023,10,28,-2.3155
"821","2023-10-29",32.4871,-97.04825,"Worth Court",99159,NA,NA,3.936,"PurpleAir",2023,10,29,-2.905
"822","2023-10-30",32.4871,-97.04825,"Worth Court",99159,NA,NA,3.255,"PurpleAir",2023,10,30,-0.681
"823","2023-10-31",32.4871,-97.04825,"Worth Court",99159,NA,NA,5.1405,"PurpleAir",2023,10,31,1.8855
"824","2023-11-01",32.4871,-97.04825,"Worth Court",99159,NA,NA,4.067,"PurpleAir",2023,11,1,-1.0735
"825","2023-11-02",32.4871,-97.04825,"Worth Court",99159,NA,NA,7.4175,"PurpleAir",2023,11,2,3.3505
"826","2023-11-03",32.4871,-97.04825,"Worth Court",99159,NA,NA,10.3115,"PurpleAir",2023,11,3,2.894
"827","2023-11-04",32.4871,-97.04825,"Worth Court",99159,NA,NA,14.8655,"PurpleAir",2023,11,4,4.554
"828","2023-11-05",32.4871,-97.04825,"Worth Court",99159,NA,NA,9.0615,"PurpleAir",2023,11,5,-5.804
"829","2023-11-06",32.4871,-97.04825,"Worth Court",99159,NA,NA,4.9765,"PurpleAir",2023,11,6,-4.085
"830","2023-11-07",32.4871,-97.04825,"Worth Court",99159,NA,NA,5.0315,"PurpleAir",2023,11,7,0.0550000000000006
"831","2023-11-08",32.4871,-97.04825,"Worth Court",99159,NA,NA,5.698,"PurpleAir",2023,11,8,0.6665
"832","2023-11-09",32.4871,-97.04825,"Worth Court",99159,NA,NA,12.304,"PurpleAir",2023,11,9,6.606
"833","2023-11-10",32.4871,-97.04825,"Worth Court",99159,NA,NA,6.4335,"PurpleAir",2023,11,10,-5.8705
"834","2023-11-11",32.4871,-97.04825,"Worth Court",99159,NA,NA,3.458,"PurpleAir",2023,11,11,-2.9755
"835","2023-11-12",32.4871,-97.04825,"Worth Court",99159,NA,NA,8.853,"PurpleAir",2023,11,12,5.395
"836","2023-11-13",32.4871,-97.04825,"Worth Court",99159,NA,NA,10.1605,"PurpleAir",2023,11,13,1.3075
"837","2023-11-14",32.4871,-97.04825,"Worth Court",99159,NA,NA,13.0905,"PurpleAir",2023,11,14,2.93
"838","2023-11-15",32.4871,-97.04825,"Worth Court",99159,NA,NA,18.2505,"PurpleAir",2023,11,15,5.16
"839","2023-11-16",32.4871,-97.04825,"Worth Court",99159,NA,NA,17.8955,"PurpleAir",2023,11,16,-0.355
"840","2023-11-17",32.4871,-97.04825,"Worth Court",99159,NA,NA,28.8275,"PurpleAir",2023,11,17,10.932
"841","2023-11-18",32.4871,-97.04825,"Worth Court",99159,NA,NA,20.1945,"PurpleAir",2023,11,18,-8.633
"842","2023-11-19",32.4871,-97.04825,"Worth Court",99159,NA,NA,26.558,"PurpleAir",2023,11,19,6.3635
"843","2023-11-20",32.4871,-97.04825,"Worth Court",99159,NA,NA,24.0155,"PurpleAir",2023,11,20,-2.5425
"844","2023-11-28",32.4871,-97.04825,"Worth Court",99159,NA,NA,3.095,"PurpleAir",2023,11,28,-20.9205
"845","2023-11-29",32.4871,-97.04825,"Worth Court",99159,NA,NA,10.641,"PurpleAir",2023,11,29,7.546
"846","2023-11-30",32.4871,-97.04825,"Worth Court",99159,NA,NA,15.4145,"PurpleAir",2023,11,30,4.7735
"847","2023-12-01",32.4871,-97.04825,"Worth Court",99159,NA,NA,15.9675,"PurpleAir",2023,12,1,0.552999999999999
"848","2023-12-02",32.4871,-97.04825,"Worth Court",99159,NA,NA,14.839,"PurpleAir",2023,12,2,-1.1285
"849","2023-12-03",32.4871,-97.04825,"Worth Court",99159,NA,NA,6.674,"PurpleAir",2023,12,3,-8.165
"850","2023-12-04",32.4871,-97.04825,"Worth Court",99159,NA,NA,0.6055,"PurpleAir",2023,12,4,-6.0685
"851","2023-12-05",32.4871,-97.04825,"Worth Court",99159,NA,NA,10.905,"PurpleAir",2023,12,5,10.2995
"852","2023-12-06",32.4871,-97.04825,"Worth Court",99159,NA,NA,3.9605,"PurpleAir",2023,12,6,-6.9445
"853","2023-12-07",32.4871,-97.04825,"Worth Court",99159,NA,NA,4.5205,"PurpleAir",2023,12,7,0.56
"854","2023-12-08",32.4871,-97.04825,"Worth Court",99159,NA,NA,3.0125,"PurpleAir",2023,12,8,-1.508
"855","2023-12-09",32.4871,-97.04825,"Worth Court",99159,NA,NA,5.7045,"PurpleAir",2023,12,9,2.692
"856","2023-12-10",32.4871,-97.04825,"Worth Court",99159,NA,NA,0.0435,"PurpleAir",2023,12,10,-5.661
"857","2023-12-11",32.4871,-97.04825,"Worth Court",99159,NA,NA,2.3365,"PurpleAir",2023,12,11,2.293
"858","2023-12-12",32.4871,-97.04825,"Worth Court",99159,NA,NA,3.855,"PurpleAir",2023,12,12,1.5185
"859","2023-12-13",32.4871,-97.04825,"Worth Court",99159,NA,NA,13.652,"PurpleAir",2023,12,13,9.797
"860","2023-12-14",32.4871,-97.04825,"Worth Court",99159,NA,NA,9.3415,"PurpleAir",2023,12,14,-4.3105
"861","2023-12-15",32.4871,-97.04825,"Worth Court",99159,NA,NA,17.0125,"PurpleAir",2023,12,15,7.671
"862","2023-12-16",32.4871,-97.04825,"Worth Court",99159,NA,NA,12.7865,"PurpleAir",2023,12,16,-4.226
"863","2023-12-17",32.4871,-97.04825,"Worth Court",99159,NA,NA,13.875,"PurpleAir",2023,12,17,1.0885
"864","2023-12-18",32.4871,-97.04825,"Worth Court",99159,NA,NA,8.1205,"PurpleAir",2023,12,18,-5.7545
"865","2023-12-19",32.4871,-97.04825,"Worth Court",99159,NA,NA,4.05,"PurpleAir",2023,12,19,-4.0705
"866","2023-12-20",32.4871,-97.04825,"Worth Court",99159,NA,NA,6.9245,"PurpleAir",2023,12,20,2.8745
"867","2023-12-21",32.4871,-97.04825,"Worth Court",99159,NA,NA,9.318,"PurpleAir",2023,12,21,2.3935
"868","2023-12-22",32.4871,-97.04825,"Worth Court",99159,NA,NA,22.221,"PurpleAir",2023,12,22,12.903
"869","2023-12-23",32.4871,-97.04825,"Worth Court",99159,NA,NA,21.5475,"PurpleAir",2023,12,23,-0.673500000000001
"870","2023-12-24",32.4871,-97.04825,"Worth Court",99159,NA,NA,2.86,"PurpleAir",2023,12,24,-18.6875
"871","2023-12-25",32.4871,-97.04825,"Worth Court",99159,NA,NA,0.4585,"PurpleAir",2023,12,25,-2.4015
"872","2023-12-26",32.4871,-97.04825,"Worth Court",99159,NA,NA,3.2895,"PurpleAir",2023,12,26,2.831
"873","2023-12-27",32.4871,-97.04825,"Worth Court",99159,NA,NA,4.4335,"PurpleAir",2023,12,27,1.144
"874","2023-12-28",32.4871,-97.04825,"Worth Court",99159,NA,NA,7.4745,"PurpleAir",2023,12,28,3.041
"875","2023-12-29",32.4871,-97.04825,"Worth Court",99159,NA,NA,3.2975,"PurpleAir",2023,12,29,-4.177
"876","2023-12-30",32.4871,-97.04825,"Worth Court",99159,NA,NA,9.7855,"PurpleAir",2023,12,30,6.488
"877","2023-12-31",32.4871,-97.04825,"Worth Court",99159,NA,NA,4.657,"PurpleAir",2023,12,31,-5.1285
"878","2024-01-01",32.4871,-97.04825,"Worth Court",99159,NA,NA,15.885,"PurpleAir",2024,1,1,11.228
"879","2024-01-02",32.4871,-97.04825,"Worth Court",99159,NA,NA,26.344,"PurpleAir",2024,1,2,10.459
"880","2024-01-03",32.4871,-97.04825,"Worth Court",99159,NA,NA,21.803,"PurpleAir",2024,1,3,-4.541
"881","2024-01-04",32.4871,-97.04825,"Worth Court",99159,NA,NA,27.4555,"PurpleAir",2024,1,4,5.6525
"882","2024-01-05",32.4871,-97.04825,"Worth Court",99159,NA,NA,10.845,"PurpleAir",2024,1,5,-16.6105
"883","2024-01-06",32.4871,-97.04825,"Worth Court",99159,NA,NA,10.682,"PurpleAir",2024,1,6,-0.163
"884","2024-01-07",32.4871,-97.04825,"Worth Court",99159,NA,NA,12.075,"PurpleAir",2024,1,7,1.393
"885","2024-01-08",32.4871,-97.04825,"Worth Court",99159,NA,NA,4.381,"PurpleAir",2024,1,8,-7.694
"886","2024-01-09",32.4871,-97.04825,"Worth Court",99159,NA,NA,2.385,"PurpleAir",2024,1,9,-1.996
"887","2024-01-10",32.4871,-97.04825,"Worth Court",99159,NA,NA,3.594,"PurpleAir",2024,1,10,1.209
"888","2024-01-11",32.4871,-97.04825,"Worth Court",99159,NA,NA,3.7985,"PurpleAir",2024,1,11,0.2045
"889","2024-01-12",32.4871,-97.04825,"Worth Court",99159,NA,NA,9.916,"PurpleAir",2024,1,12,6.1175
"890","2024-01-13",32.4871,-97.04825,"Worth Court",99159,NA,NA,5.6135,"PurpleAir",2024,1,13,-4.3025
"891","2024-01-14",32.4871,-97.04825,"Worth Court",99159,NA,NA,3.332,"PurpleAir",2024,1,14,-2.2815
"892","2024-01-15",32.4871,-97.04825,"Worth Court",99159,NA,NA,8.38,"PurpleAir",2024,1,15,5.048
"893","2024-01-16",32.4871,-97.04825,"Worth Court",99159,NA,NA,0.953,"PurpleAir",2024,1,16,-7.427
"894","2024-01-17",32.4871,-97.04825,"Worth Court",99159,NA,NA,11.3295,"PurpleAir",2024,1,17,10.3765
"895","2024-01-18",32.4871,-97.04825,"Worth Court",99159,NA,NA,5.1015,"PurpleAir",2024,1,18,-6.228
"896","2024-01-19",32.4871,-97.04825,"Worth Court",99159,NA,NA,10.8445,"PurpleAir",2024,1,19,5.743
"897","2024-01-20",32.4871,-97.04825,"Worth Court",99159,NA,NA,1.764,"PurpleAir",2024,1,20,-9.0805
"898","2024-01-21",32.4871,-97.04825,"Worth Court",99159,NA,NA,8.0145,"PurpleAir",2024,1,21,6.2505
