,time,lat,lon,address,site_number,no2,o3,pm25,source,year,month,day,pm_diff,Note
404,05/03/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,74.944,PurpleAir,2022,5,3,-5.2835,
405,05/04/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,123.8175,PurpleAir,2022,5,4,48.8735,
406,05/05/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,26.492,PurpleAir,2022,5,5,-97.3255,
407,05/06/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,10.7615,PurpleAir,2022,5,6,-15.7305,
408,05/07/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,17.1195,PurpleAir,2022,5,7,6.358,
409,05/08/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,28.4675,PurpleAir,2022,5,8,11.348,
410,05/09/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,37.451,PurpleAir,2022,5,9,8.9835,
411,05/10/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,45.3525,PurpleAir,2022,5,10,7.9015,
412,05/11/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,51.8765,PurpleAir,2022,5,11,6.524,
413,05/12/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,639.191,PurpleAir,2022,5,12,587.3145,didn't find any event occurred during that period. Since it's a weekend. Maybe due to the reason that too many ppl traveling during that time(?)
414,05/13/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,913.7045,PurpleAir,2022,5,13,274.5135,
415,05/14/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1751.7755,PurpleAir,2022,5,14,838.071,
416,05/15/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.013,PurpleAir,2022,5,15,-1748.7625,
417,05/16/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,5.497,PurpleAir,2022,5,16,2.484,
418,05/17/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.92,PurpleAir,2022,5,17,-1.577,
419,05/18/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.392,PurpleAir,2022,5,18,-0.528,
420,05/19/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,8.1635,PurpleAir,2022,5,19,4.7715,
421,05/20/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,25.0595,PurpleAir,2022,5,20,16.896,
422,05/21/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,21.9535,PurpleAir,2022,5,21,-3.106,
423,05/22/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,5.147,PurpleAir,2022,5,22,-16.8065,
424,05/23/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,10.091,PurpleAir,2022,5,23,4.944,
425,05/24/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,7.349,PurpleAir,2022,5,24,-2.742,
426,05/25/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.1075,PurpleAir,2022,5,25,-6.2415,
427,05/26/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.254,PurpleAir,2022,5,26,0.1465,
428,05/27/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.7305,PurpleAir,2022,5,27,2.4765,
429,05/28/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,6.0545,PurpleAir,2022,5,28,2.324,
430,05/29/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.7265,PurpleAir,2022,5,29,-1.328,
431,05/30/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.579,PurpleAir,2022,5,30,-1.1475,
432,05/31/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.0725,PurpleAir,2022,5,31,-1.5065,
433,06/01/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.5965,PurpleAir,2022,6,1,-0.476,
434,06/02/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.839,PurpleAir,2022,6,2,0.2425,
435,06/03/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.178,PurpleAir,2022,6,3,0.339,
436,06/04/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.7545,PurpleAir,2022,6,4,-0.4235,
437,06/05/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.9315,PurpleAir,2022,6,5,1.177,
438,06/06/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.117,PurpleAir,2022,6,6,-0.8145,
439,06/07/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,5.3695,PurpleAir,2022,6,7,3.2525,
440,06/08/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,9.343,PurpleAir,2022,6,8,3.9735,
441,06/09/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,8.2505,PurpleAir,2022,6,9,-1.0925,
442,06/10/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.066,PurpleAir,2022,6,10,-4.1845,
443,06/11/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.0015,PurpleAir,2022,6,11,-2.0645,
444,06/12/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,5.5635,PurpleAir,2022,6,12,3.562,
445,06/13/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,7.297,PurpleAir,2022,6,13,1.7335,
446,06/14/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,5.1805,PurpleAir,2022,6,14,-2.1165,
447,06/15/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.838,PurpleAir,2022,6,15,-1.3425,
448,06/16/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,6.072,PurpleAir,2022,6,16,2.234,
449,06/17/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,5.7145,PurpleAir,2022,6,17,-0.3575,
450,06/18/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.8445,PurpleAir,2022,6,18,-2.87,
451,06/19/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.8885,PurpleAir,2022,6,19,-0.956,
452,06/20/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.5065,PurpleAir,2022,6,20,0.618,
453,06/21/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,5.184,PurpleAir,2022,6,21,2.6775,
454,06/22/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.946,PurpleAir,2022,6,22,-3.238,
455,06/23/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.44,PurpleAir,2022,6,23,0.494,
456,06/24/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.126,PurpleAir,2022,6,24,-0.314,
457,07/01/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.4665,PurpleAir,2022,7,1,0.3405,
458,07/02/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,5.2135,PurpleAir,2022,7,2,2.747,
459,07/03/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.253,PurpleAir,2022,7,3,-1.9605,
460,07/04/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.5455,PurpleAir,2022,7,4,0.2925,
461,07/05/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.639,PurpleAir,2022,7,5,0.0935,
462,07/06/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.489,PurpleAir,2022,7,6,-0.15,
463,07/07/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.9235,PurpleAir,2022,7,7,-0.5655,
464,07/08/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.6445,PurpleAir,2022,7,8,-1.279,
465,07/09/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.202,PurpleAir,2022,7,9,-0.4425,
466,07/10/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.142,PurpleAir,2022,7,10,0.94,
467,07/11/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.841,PurpleAir,2022,7,11,0.699,
468,07/12/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.1205,PurpleAir,2022,7,12,1.2795,
469,07/13/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,8.5765,PurpleAir,2022,7,13,4.456,
470,07/14/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.374,PurpleAir,2022,7,14,-4.2025,
471,07/15/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.412,PurpleAir,2022,7,15,-1.962,
472,07/16/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.0265,PurpleAir,2022,7,16,0.6145,
473,07/17/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,5.2575,PurpleAir,2022,7,17,2.231,
474,07/18/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.177,PurpleAir,2022,7,18,-1.0805,
475,07/19/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.0395,PurpleAir,2022,7,19,-2.1375,
476,07/20/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,5.4535,PurpleAir,2022,7,20,3.414,
477,07/21/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,5.108,PurpleAir,2022,7,21,-0.3455,
478,07/22/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.731,PurpleAir,2022,7,22,-0.377,
479,07/23/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.977,PurpleAir,2022,7,23,-1.754,
480,07/24/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.1755,PurpleAir,2022,7,24,-0.8015,
481,07/25/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.567,PurpleAir,2022,7,25,-0.6085,
482,07/26/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.0825,PurpleAir,2022,7,26,0.5155,
483,07/27/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,28.854,PurpleAir,2022,7,27,26.7715,
484,07/28/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.388,PurpleAir,2022,7,28,-26.466,
485,07/29/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.2805,PurpleAir,2022,7,29,-1.1075,
486,07/30/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.043,PurpleAir,2022,7,30,0.7625,
487,07/31/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.317,PurpleAir,2022,7,31,1.274,
488,08/01/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,0.982,PurpleAir,2022,8,1,-2.335,
489,08/02/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.4375,PurpleAir,2022,8,2,0.4555,
490,08/03/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.0575,PurpleAir,2022,8,3,0.62,
491,08/04/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.749,PurpleAir,2022,8,4,1.6915,
492,08/05/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,5.4415,PurpleAir,2022,8,5,1.6925,
493,08/06/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.6165,PurpleAir,2022,8,6,-1.825,
494,08/07/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.359,PurpleAir,2022,8,7,-1.2575,
495,08/08/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.302,PurpleAir,2022,8,8,-0.057,
496,08/09/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.122,PurpleAir,2022,8,9,-1.18,
497,08/10/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.029,PurpleAir,2022,8,10,1.907,
498,08/11/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.0705,PurpleAir,2022,8,11,-0.9585,
499,08/12/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.7215,PurpleAir,2022,8,12,1.651,
500,08/13/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,5.945,PurpleAir,2022,8,13,2.2235,
501,08/14/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.96,PurpleAir,2022,8,14,-3.985,
502,08/15/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.978,PurpleAir,2022,8,15,1.018,
503,08/16/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.921,PurpleAir,2022,8,16,-0.057,
504,08/17/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.0075,PurpleAir,2022,8,17,0.0865,
505,08/18/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.6555,PurpleAir,2022,8,18,-1.352,
506,08/19/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.4565,PurpleAir,2022,8,19,0.801,
507,08/20/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.2475,PurpleAir,2022,8,20,-0.209,
508,08/21/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.4885,PurpleAir,2022,8,21,1.241,
509,08/22/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,6.133,PurpleAir,2022,8,22,2.6445,
510,08/23/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.41,PurpleAir,2022,8,23,-3.723,
511,08/24/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.74,PurpleAir,2022,8,24,0.33,
512,08/25/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.2255,PurpleAir,2022,8,25,1.4855,
513,08/26/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.746,PurpleAir,2022,8,26,0.5205,
514,08/27/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.8705,PurpleAir,2022,8,27,-0.8755,
515,08/28/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.399,PurpleAir,2022,8,28,-2.4715,
516,08/29/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.6215,PurpleAir,2022,8,29,0.2225,
517,08/30/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,5.115,PurpleAir,2022,8,30,3.4935,
518,08/31/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.573,PurpleAir,2022,8,31,-0.542,
519,09/01/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.066,PurpleAir,2022,9,1,-1.507,
520,09/02/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.086,PurpleAir,2022,9,2,1.02,
521,09/03/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.5195,PurpleAir,2022,9,3,-1.5665,
522,09/04/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.8835,PurpleAir,2022,9,4,1.364,
523,09/05/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.491,PurpleAir,2022,9,5,-1.3925,
524,09/06/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.3335,PurpleAir,2022,9,6,-1.1575,
525,09/07/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.3475,PurpleAir,2022,9,7,0.014,
526,09/08/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.9715,PurpleAir,2022,9,8,2.624,
527,09/09/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,5.707,PurpleAir,2022,9,9,1.7355,
528,09/10/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,8.128,PurpleAir,2022,9,10,2.421,
529,09/11/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,8.1605,PurpleAir,2022,9,11,0.0325,
530,09/12/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,6.2375,PurpleAir,2022,9,12,-1.923,
531,09/13/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,10.4905,PurpleAir,2022,9,13,4.253,
532,09/14/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,11.041,PurpleAir,2022,9,14,0.5505,
533,09/15/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,9.309,PurpleAir,2022,9,15,-1.732,
534,09/16/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.105,PurpleAir,2022,9,16,-6.204,
535,09/17/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.011,PurpleAir,2022,9,17,-2.094,
536,09/18/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.1885,PurpleAir,2022,9,18,1.1775,
537,09/19/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.657,PurpleAir,2022,9,19,-0.5315,
538,09/20/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,0.9415,PurpleAir,2022,9,20,-0.7155,
539,09/21/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.518,PurpleAir,2022,9,21,2.5765,
540,09/22/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,6.6,PurpleAir,2022,9,22,3.082,
541,09/23/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,8.059,PurpleAir,2022,9,23,1.459,
542,09/24/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,8.0315,PurpleAir,2022,9,24,-0.0275,
543,09/25/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.867,PurpleAir,2022,9,25,-6.1645,
544,09/26/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.637,PurpleAir,2022,9,26,0.77,
545,09/27/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.4865,PurpleAir,2022,9,27,-0.1505,
546,09/28/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.78,PurpleAir,2022,9,28,0.2935,
547,09/29/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.6705,PurpleAir,2022,9,29,-0.1095,
548,09/30/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.705,PurpleAir,2022,9,30,2.0345,
549,10/01/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.9995,PurpleAir,2022,10,1,-0.7055,
550,10/02/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.4545,PurpleAir,2022,10,2,-0.545,
551,10/03/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,6.634,PurpleAir,2022,10,3,3.1795,
552,10/04/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,5.821,PurpleAir,2022,10,4,-0.813,
553,10/05/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.9575,PurpleAir,2022,10,5,-1.8635,
554,10/06/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,5.6115,PurpleAir,2022,10,6,1.654,
555,10/07/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,5.9725,PurpleAir,2022,10,7,0.361,
556,10/08/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,7.133,PurpleAir,2022,10,8,1.1605,
557,10/09/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,9.185,PurpleAir,2022,10,9,2.052,
558,10/10/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,7.613,PurpleAir,2022,10,10,-1.572,
559,10/11/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.668,PurpleAir,2022,10,11,-3.945,
560,10/12/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.7035,PurpleAir,2022,10,12,0.0355,
561,10/13/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.8685,PurpleAir,2022,10,13,0.165,
562,10/14/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.053,PurpleAir,2022,10,14,0.1845,
563,10/15/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.9915,PurpleAir,2022,10,15,-0.0615,
564,10/16/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.443,PurpleAir,2022,10,16,-1.5485,
565,10/17/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.2495,PurpleAir,2022,10,17,0.8065,
566,10/18/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.611,PurpleAir,2022,10,18,-1.6385,
567,10/19/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.596,PurpleAir,2022,10,19,-0.015,
568,10/20/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.1165,PurpleAir,2022,10,20,0.5205,
569,10/21/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.067,PurpleAir,2022,10,21,-0.0495,
570,10/22/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.8675,PurpleAir,2022,10,22,-0.1995,
571,10/23/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.3665,PurpleAir,2022,10,23,-0.501,
572,10/24/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,8.0605,PurpleAir,2022,10,24,6.694,
573,10/25/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.606,PurpleAir,2022,10,25,-6.4545,
574,10/26/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,0.3545,PurpleAir,2022,10,26,-1.2515,
575,10/27/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.091,PurpleAir,2022,10,27,0.7365,
576,10/28/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.5635,PurpleAir,2022,10,28,2.4725,
577,10/29/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.0575,PurpleAir,2022,10,29,-1.506,
578,10/30/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.4605,PurpleAir,2022,10,30,0.403,
579,10/31/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.7215,PurpleAir,2022,10,31,0.261,
580,11/01/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.659,PurpleAir,2022,11,1,1.9375,
581,11/02/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,5.4695,PurpleAir,2022,11,2,0.8105,
582,11/03/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,11.2365,PurpleAir,2022,11,3,5.767,
583,11/04/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.749,PurpleAir,2022,11,4,-8.4875,
584,11/05/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,0.609,PurpleAir,2022,11,5,-2.14,
585,11/06/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.333,PurpleAir,2022,11,6,1.724,
586,11/07/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.7775,PurpleAir,2022,11,7,2.4445,
587,11/08/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.799,PurpleAir,2022,11,8,-1.9785,
588,11/09/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.9365,PurpleAir,2022,11,9,0.1375,
589,11/10/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.785,PurpleAir,2022,11,10,0.8485,
590,11/11/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.0585,PurpleAir,2022,11,11,-0.7265,
591,11/12/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.863,PurpleAir,2022,11,12,-1.1955,
592,11/13/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.198,PurpleAir,2022,11,13,-0.665,
593,11/14/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,3.4555,PurpleAir,2022,11,14,2.2575,
594,11/15/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,7.7335,PurpleAir,2022,11,15,4.278,
595,11/16/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,6.8995,PurpleAir,2022,11,16,-0.834,
596,11/17/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.972,PurpleAir,2022,11,17,-3.9275,
597,11/18/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.953,PurpleAir,2022,11,18,-0.019,
598,11/19/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,5.8745,PurpleAir,2022,11,19,2.9215,
599,11/20/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.014,PurpleAir,2022,11,20,-1.8605,
600,11/21/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,4.722,PurpleAir,2022,11,21,0.708,
601,11/22/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,14.0075,PurpleAir,2022,11,22,9.2855,
602,11/23/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,11.263,PurpleAir,2022,11,23,-2.7445,
603,11/24/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,7.638,PurpleAir,2022,11,24,-3.625,
604,11/25/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,2.0795,PurpleAir,2022,11,25,-5.5585,
605,11/26/2022,29.878283,-98.14714,The sniffer @Little Star Ranch,9912,NA,NA,1.75,PurpleAir,2022,11,26,-0.3295,
